open_time_utc,open,high,low,close,volume
2026-02-21 10:14:00+00:00,68170.94,68170.94,68160.91,68160.92,1.42150525
2026-02-21 10:15:00+00:00,68160.92,68164.85,68160.91,68160.92,0.44952383
2026-02-21 10:16:00+00:00,68160.92,68160.92,68141.72,68141.73,1.24870035
2026-02-21 10:17:00+00:00,68141.73,68141.73,68127.67,68127.68,0.68345333
2026-02-21 10:18:00+00:00,68127.68,68157.82,68127.67,68127.99,1.32002358
2026-02-21 10:19:00+00:00,68127.99,68133.41,68127.98,68133.41,0.12510619
2026-02-21 10:20:00+00:00,68133.41,68133.41,68120.13,68130.12,1.00538164
2026-02-21 10:21:00+00:00,68130.12,68152.3,68130.11,68152.3,0.53727089
2026-02-21 10:22:00+00:00,68152.29,68171.1,68124.64,68164.23,2.90624257
2026-02-21 10:23:00+00:00,68164.23,68186.0,68164.23,68184.94,0.34920465
2026-02-21 10:24:00+00:00,68184.94,68184.94,68174.35,68176.01,0.7574821
2026-02-21 10:25:00+00:00,68176.01,68176.01,68157.84,68162.03,0.75812346
2026-02-21 10:26:00+00:00,68162.05,68177.25,68142.0,68177.25,1.52129027
2026-02-21 10:27:00+00:00,68179.38,68184.97,68179.19,68184.97,0.30363591
2026-02-21 10:28:00+00:00,68184.97,68200.42,68169.26,68180.73,3.21619804
2026-02-21 10:29:00+00:00,68181.1,68194.0,68165.38,68165.38,2.46437394
2026-02-21 10:30:00+00:00,68167.99,68187.98,68167.98,68186.43,0.99181437
2026-02-21 10:31:00+00:00,68187.99,68201.92,68187.99,68199.88,0.76263449
2026-02-21 10:32:00+00:00,68195.02,68195.02,68172.92,68172.92,1.91003027
2026-02-21 10:33:00+00:00,68172.92,68186.42,68162.7,68165.39,1.316765
2026-02-21 10:34:00+00:00,68165.38,68165.68,68161.6,68165.68,1.31751554
2026-02-21 10:35:00+00:00,68165.67,68169.67,68165.66,68169.67,0.80125532
2026-02-21 10:36:00+00:00,68169.67,68217.63,68169.67,68202.04,1.82225248
2026-02-21 10:37:00+00:00,68200.0,68200.0,68176.68,68180.32,0.87947994
2026-02-21 10:38:00+00:00,68180.32,68198.84,68180.32,68198.84,0.81625672
2026-02-21 10:39:00+00:00,68197.99,68203.07,68181.24,68199.26,0.76650213
2026-02-21 10:40:00+00:00,68199.26,68199.26,68152.03,68174.56,1.13380529
2026-02-21 10:41:00+00:00,68174.56,68176.0,68174.55,68174.56,0.59435995
2026-02-21 10:42:00+00:00,68174.56,68176.17,68174.55,68176.17,0.1439158
2026-02-21 10:43:00+00:00,68176.17,68182.5,68172.25,68177.35,0.42156793
2026-02-21 10:44:00+00:00,68177.35,68209.83,68177.34,68209.83,1.11283422
2026-02-21 10:45:00+00:00,68210.61,68210.61,68184.44,68184.44,0.98291101
2026-02-21 10:46:00+00:00,68184.44,68184.44,68169.14,68172.61,0.53755641
2026-02-21 10:47:00+00:00,68172.61,68179.99,68172.61,68179.99,0.30776581
2026-02-21 10:48:00+00:00,68179.99,68187.53,68179.98,68187.53,0.4919359
2026-02-21 10:49:00+00:00,68187.53,68187.53,68169.22,68182.0,1.10606692
2026-02-21 10:50:00+00:00,68182.0,68206.84,68182.0,68206.84,0.64765582
2026-02-21 10:51:00+00:00,68206.84,68212.87,68206.84,68212.87,0.16150131
2026-02-21 10:52:00+00:00,68212.87,68219.22,68179.42,68184.0,2.57055372
2026-02-21 10:53:00+00:00,68184.0,68184.0,68169.15,68169.15,0.22408778
2026-02-21 10:54:00+00:00,68169.15,68169.15,68145.0,68145.01,0.3888854
2026-02-21 10:55:00+00:00,68145.01,68153.67,68135.98,68153.67,1.11940443
2026-02-21 10:56:00+00:00,68153.67,68176.0,68153.67,68172.96,0.20090615
2026-02-21 10:57:00+00:00,68172.96,68175.99,68169.13,68169.13,0.41942228
2026-02-21 10:58:00+00:00,68169.14,68175.94,68169.1,68175.82,0.74391321
2026-02-21 10:59:00+00:00,68175.83,68200.0,68175.82,68199.99,0.78762735
2026-02-21 11:00:00+00:00,68199.97,68199.97,68195.52,68195.53,0.1050836
2026-02-21 11:01:00+00:00,68195.53,68214.0,68191.51,68200.16,1.8626383
2026-02-21 11:02:00+00:00,68200.16,68214.5,68199.12,68209.33,0.8682299
2026-02-21 11:03:00+00:00,68209.33,68209.33,68206.84,68206.85,0.29571792
2026-02-21 11:04:00+00:00,68206.85,68206.85,68176.7,68176.7,0.44540603
2026-02-21 11:05:00+00:00,68176.7,68211.68,68176.7,68207.51,0.94906933
2026-02-21 11:06:00+00:00,68207.51,68226.52,68207.51,68210.62,0.72848544
2026-02-21 11:07:00+00:00,68210.62,68223.74,68210.62,68223.74,0.23184665
2026-02-21 11:08:00+00:00,68223.74,68245.0,68223.74,68238.98,3.64147328
2026-02-21 11:09:00+00:00,68238.98,68244.54,68215.55,68244.54,2.18057235
2026-02-21 11:10:00+00:00,68244.54,68250.01,68225.69,68225.69,3.33471834
2026-02-21 11:11:00+00:00,68221.92,68222.63,68207.18,68217.99,1.22250808
2026-02-21 11:12:00+00:00,68217.99,68229.46,68217.99,68225.27,1.10749808
2026-02-21 11:13:00+00:00,68225.27,68234.72,68225.26,68233.66,1.27148442
2026-02-21 11:14:00+00:00,68233.66,68250.83,68227.97,68250.83,1.53655212
2026-02-21 11:15:00+00:00,68250.82,68250.82,68195.53,68214.56,1.49702185
2026-02-21 11:16:00+00:00,68214.56,68217.99,68208.67,68210.98,0.37982751
2026-02-21 11:17:00+00:00,68210.98,68239.98,68210.97,68239.49,1.17350756
2026-02-21 11:18:00+00:00,68239.49,68247.75,68225.69,68235.98,1.06859814
2026-02-21 11:19:00+00:00,68235.98,68248.3,68228.0,68228.01,1.66540973
2026-02-21 11:20:00+00:00,68228.01,68265.57,68220.74,68243.06,3.37437373
2026-02-21 11:21:00+00:00,68246.02,68265.21,68237.0,68248.33,1.96062085
2026-02-21 11:22:00+00:00,68248.33,68252.07,68248.32,68252.07,0.17088669
2026-02-21 11:23:00+00:00,68252.07,68252.07,68220.0,68224.54,2.41306113
2026-02-21 11:24:00+00:00,68224.54,68230.27,68168.6,68173.97,1.56176945
2026-02-21 11:25:00+00:00,68173.97,68190.71,68173.97,68176.69,1.25346092
2026-02-21 11:26:00+00:00,68176.69,68182.0,68154.73,68154.73,0.53195904
2026-02-21 11:27:00+00:00,68154.72,68170.54,68154.07,68165.18,1.82120784
2026-02-21 11:28:00+00:00,68165.18,68187.35,68165.18,68186.03,4.22703117
2026-02-21 11:29:00+00:00,68186.03,68186.03,68161.61,68161.61,1.10832391
2026-02-21 11:30:00+00:00,68161.61,68184.21,68157.84,68170.09,1.28415446
2026-02-21 11:31:00+00:00,68170.09,68170.09,68131.08,68131.35,1.09510879
2026-02-21 11:32:00+00:00,68131.35,68135.61,68105.06,68110.32,1.18064301
