y,Spot-only,PM-only,Combined
1,0.4199705591564711,0.5749825604037933,0.5021716489234193
0,0.3009635124614918,0.4196999242694573,0.2860305034592508
1,0.9169301736386544,0.8861192002371601,0.896857053427517
1,0.518252657033675,0.4672863554129217,0.4007329410917204
0,0.4473819120414592,0.5400707707543712,0.39763032770563367
1,0.7764194040052147,0.7291514339618929,0.7298318230767453
0,0.3787491179457779,0.7114101257087979,0.45515714221358766
0,0.48097724761161026,0.3301932578718195,0.3427060118725054
1,0.6086274876740899,0.3931868079257454,0.3848876120348346
1,0.5834404647359165,0.520489912774523,0.6032148604093601
0,0.43727618955439407,0.5759954543508643,0.35616218152947837
0,0.2923023592690875,0.2196293190332817,0.16339629773794176
0,0.4662635031897858,0.37562081778983675,0.317579117859088
1,0.7471220934069706,0.828181058523924,0.8404996512874581
1,0.5790053786073762,0.8167540621692054,0.6721035086632996
0,0.28355435262725803,0.30280633998428025,0.13895476904142595
1,0.8004004171052481,0.9053977057447886,0.8937208342415459
1,0.9072622642478017,0.9095521451605962,0.9108624748412665
1,0.7096199295263517,0.7703038220978266,0.6621318316449863
0,0.46766436851144366,0.5091573145764816,0.4507811414961762
1,0.47997905872997426,0.5450059680336942,0.4478360970976653
0,0.39784459516041004,0.5481915657629491,0.34133511284471535
1,0.7780338430644816,0.612129981478974,0.7102457527475946
0,0.49723696752789875,0.24962041263309526,0.30830749623067577
0,0.4941028937823203,0.42851916147663777,0.41276797801623094
0,0.5538395784323918,0.3682526897206812,0.41035353258858337
0,0.8304416208707653,0.8725485371244833,0.9207019823727668
0,0.5443893231226455,0.7825371679604805,0.6531148913565922
1,0.8004183141474355,0.9381096089969161,0.9113669690490711
0,0.2619031340141656,0.19529750732803086,0.12560937885772522
1,0.5411994183216963,0.5730140659681139,0.46332725713876743
0,0.46212575601829625,0.4522341525418948,0.3279354004766477
1,0.6976166285896832,0.7837542853066143,0.7468211530257052
0,0.6669131638576036,0.8537061605900303,0.77490160264216
1,0.1899778000682545,0.31045110181832763,0.12821221239899522
0,0.3701195101330312,0.5041926922588135,0.34112826545643365
1,0.6664753287845486,0.8562640113968325,0.8399738720557998
0,0.42645098653784946,0.41170184519076863,0.39147513142813295
0,0.3115458592019881,0.1801399522948694,0.15888672282540026
1,0.2936335448450529,0.2874035792227787,0.14204714026648724
1,0.6507078806574152,0.4595782896726882,0.5558838039001598
0,0.2930641387626433,0.47744628705940345,0.24634427410446674
0,0.3749339822390289,0.25900419257036056,0.23856938919059595
1,0.7320449408444593,0.6773706589780562,0.5660039675540013
0,0.5095101011945189,0.6142435021484604,0.4859160506240906
1,0.7329859479033465,0.5390616749702728,0.5974373662685265
0,0.20141353554549796,0.09539141342458018,0.11813276051748198
1,0.6073441245923363,0.470478434678767,0.5670102586612762
0,0.3395655395647243,0.48623987099129934,0.2928101779327325
1,0.6336531771468576,0.6634219974328546,0.6296454887093321
1,0.6453026942486898,0.6177114084994003,0.6882994487108864
1,0.6195420238192574,0.5190341675753976,0.5576967224004069
1,0.596048699645594,0.7324757804896759,0.6115738200496453
0,0.4099196664185536,0.40131679802336273,0.3641360683875818
0,0.5687869849990618,0.6990633380636385,0.4824415104524191
0,0.6185073202655684,0.8456720064105988,0.6689927404594161
0,0.1155059831475252,0.14040064983063422,0.06709754870568904
1,0.7244537204238624,0.7024165398993792,0.6621604229467907
1,0.5796362259752793,0.36432367340025024,0.40948468402941146
0,0.48090207720533423,0.44998642678890155,0.33542640617602587
1,0.5187830602934391,0.4614693326220343,0.3804089706949026
0,0.4532324677271827,0.316660562199055,0.2880009480521133
0,0.5041544502603568,0.6864734661973035,0.4970956643081951
1,0.9521983908792063,0.9583247639640389,0.9618240317511948
0,0.28254296360123715,0.267285865537946,0.2566816979165843
0,0.3235590432910534,0.39542903451622247,0.2809265050349746
1,0.8109325242975062,0.7558399759802645,0.7741676680019047
1,0.9397289315797823,0.9003121982894412,0.9514239733355727
0,0.43952310162553476,0.5637547831267287,0.278270146532063
0,0.7648212889910975,0.6145392864744307,0.5363548455901911
1,0.8037263935588556,0.5157817180440485,0.7762764709962017
1,0.9376969861897254,0.9052714767319922,0.9661267197776213
1,0.9667686918284273,0.8290090706556842,0.9795105860939881
1,0.9765279619107236,0.7115995421190184,0.9540862955641545
0,0.5214644659798082,0.5107580251098045,0.5200657254238247
1,0.7975158881825423,0.43469129788943983,0.7331016922440426
1,0.29891222029437164,0.6274290919272829,0.3268638048117582
0,0.8262949711508374,0.8507646097929596,0.7526982002651084
0,0.3570963678047878,0.6845853078454613,0.3365393133777435
1,0.8696976268406431,0.6894058958553887,0.8741593000333916
1,0.8038744236178113,0.6281328944994922,0.7424370467297177
0,0.19330137032580974,0.40207438364587217,0.17229650132890928
1,0.9162693515391819,0.753142132584317,0.9491836660533044
0,0.3692071105639004,0.22396406329083257,0.24603684626296132
1,0.8420888504343775,0.7285475647287302,0.8817796238216223
0,0.7241497419595561,0.6464982506075929,0.7414870326632326
0,0.157319064197047,0.3272872895278105,0.11950899873793268
1,0.4886907115622486,0.3957722177536455,0.4217197635339552
1,0.7039283088478377,0.7204677183589195,0.7621125843688188
0,0.5257367626907439,0.3142567405777616,0.30422386888048963
1,0.7001377471010274,0.6216663809799157,0.49798449742759426
1,0.9999934170513213,0.9005170037966912,0.9997445363715293
0,0.5166798818424109,0.28611791278245524,0.5215709162813308
1,0.9117693117637968,0.7268205994113065,0.8869650772279863
0,0.8928220581625774,0.7717117238490444,0.7838043850425773
1,0.9180712402297071,0.6538999761203746,0.8559733218058379
1,0.9939297621687944,0.7709807820580975,0.9884672848138479
1,0.6003225715495698,0.4639766979252209,0.5292808327677833
0,0.5033400603203516,0.3089193303011871,0.4526983482844941
1,0.40045898343842046,0.2876982462000414,0.25436963317790545
1,0.6010193136060313,0.42944601613097616,0.4878232907958865
0,0.024009374648355522,0.25388407375857364,0.026152968377735276
1,0.6394921351927464,0.7169688145996026,0.6576435646773077
1,0.6999521731062868,0.6580096345853291,0.6692807104466224
0,0.4192617723866915,0.36238908087830746,0.2729378484668959
1,0.8104516301024363,0.8094691729226549,0.7007674239066841
0,0.21755594552490648,0.17945324563181403,0.09597224169142463
0,0.11971988759241636,0.47369319286153555,0.10864239939922526
0,0.4290284650550206,0.48528227988027783,0.38185996029171687
1,0.9465083898295104,0.9254717321092365,0.9349408607054567
0,0.13644425298138363,0.23143457913980453,0.10895064768332174
0,0.402210385187527,0.34421269202050664,0.3422036293345565
0,0.7608943579366191,0.3743094115215313,0.3658936724533035
1,0.3669453293669775,0.48365113919486763,0.3706261892296579
1,0.6005729241841421,0.5672126751724198,0.5129021839254149
0,0.4102949253235501,0.34357073202626653,0.31570473968359103
1,0.7973353392404293,0.5475890064676439,0.7587608630634706
1,0.8856146753635438,0.8667935758271863,0.9054212237517937
1,0.49131645068895285,0.7435006244841713,0.5652530380528507
0,0.08450481751046111,0.4180807230830868,0.09699102653442349
1,0.9508314274011547,0.7222762954997836,0.9212809962148398
0,0.40477208204033516,0.5668923527255572,0.4524641017569704
0,0.7482870357283484,0.6658361414716742,0.7160343052125647
1,0.46423672469219535,0.4479800595012172,0.3754611626332602
0,0.5019892636218837,0.6303278876114479,0.5003541699381637
1,0.8164279602865804,0.7173151256270913,0.8122551814789518
1,0.8910450030269191,0.44341384772529197,0.7540791870201606
0,0.4970204666858595,0.8104538719047368,0.3866647595057324
1,0.406362745819292,0.436543447349463,0.27613607377358346
1,0.8153259999140127,0.718065691820249,0.8409495708643308
0,0.23840752001842067,0.39033436284512546,0.20814054894089162
1,0.9924280461234708,0.8463173510889361,0.986789390198758
0,0.8859366173962944,0.8745867801159943,0.8762128220034828
1,0.8547953690173565,0.8026210173405317,0.8326553825190177
0,0.6992806192828516,0.4316839270944005,0.4876616424080471
0,0.04177827776783988,0.18055782515272586,0.2100734299367904
1,0.8247856443505378,0.7010327200952311,0.8512185548831056
1,0.12840524786338492,0.5110019538535727,0.17113218002749891
1,0.9063537085577837,0.44690847841873815,0.7962667843904601
0,0.2696052917895163,0.6698405112988429,0.2663118111505086
0,0.19368440063788173,0.6046735112642524,0.2184866500883236
1,0.8631168301757302,0.42166773007080427,0.7501956123452809
1,0.8738784066642694,0.8642245482081882,0.910821200166045
1,0.7740180922621236,0.5649527991016349,0.7374650433520921
1,0.9078243430446254,0.5288762809149695,0.8951298487520462
1,0.8321585294626834,0.7296100511836326,0.7034672553073928
0,0.597499593042633,0.36413789809588143,0.4018704579272793
1,0.7234703975824238,0.5047144253667362,0.6224463656901686
1,0.4404955929907097,0.6283247392953191,0.3834473273116879
1,0.6212423805249506,0.5224802390300782,0.5396672377399069
1,0.4078571535244335,0.5778378590197014,0.3159587530021347
0,0.7508766191931822,0.5370784954752892,0.6341026684855382
0,0.0787241052482853,0.2966205552976057,0.08117325477196159
1,0.31727617307741235,0.6340129304455518,0.2903101209917773
0,0.6962525115299689,0.6776285899668832,0.6449616244472858
1,0.7353677800260139,0.8025831045987303,0.7874572951107102
0,0.07549163422160322,0.1528271483801355,0.060164379822802705
0,0.3280294509065741,0.3759636775395714,0.19213212233073323
1,0.6738083014644788,0.7265956984674997,0.7210701535390533
1,0.6380673250078257,0.5715259844230188,0.5065909087492784
1,0.822236288084295,0.6561940245065213,0.8487153248222413
1,0.7292940881443603,0.5263653729207112,0.5765911008951368
0,0.6391995231269247,0.6960871257509604,0.7103328867262422
1,0.9528015878798499,0.7638257606031561,0.959402249682478
1,0.742961264874605,0.7356118510649822,0.7158648221365699
1,0.9888073408082548,0.7031992748336534,0.9812085609646465
0,0.29062894967909747,0.4738545028842873,0.2258540540654622
1,0.7870834203197156,0.481349495878627,0.7215672156144746
0,0.6006076188751024,0.8038009432189558,0.6960533088126353
0,0.047470576124299016,0.21190555721071042,0.04375317431295042
1,0.8236826604264177,0.8374674865204644,0.8310722529441568
1,0.839317092717888,0.7209454662722695,0.830628689881558
0,0.3784675689488759,0.5054924416119094,0.3299444251273345
1,0.19056266319209564,0.2499634554885754,0.22585823019601703
0,0.0899726143960827,0.2549412323741491,0.06224400975113018
1,0.9557958844109866,0.8255746499363593,0.9445340868144316
1,0.5144469007075447,0.582687353751135,0.36882902119085675
1,0.3003953419962069,0.4961210577122185,0.351607945500317
1,0.5767266292149087,0.29166152246765764,0.5639604876369638
0,0.6645682254491779,0.3937377191280593,0.6238058723610541
1,0.6149797405922804,0.7063101028529579,0.6797996884796681
0,0.24335460381167984,0.5254987760718806,0.22780166676797892
0,0.36731406330719696,0.453602467110714,0.3364265172736655
1,0.9191257730198693,0.5906802480539917,0.8872744109178938
0,0.11642441608844897,0.2745201126103272,0.10645851332220234
0,0.6640262049795075,0.725594509131518,0.5712077701944909
0,0.5185584467874799,0.4620659399277895,0.40400311906605096
0,0.023756837736213714,0.14402681964420577,0.018220154116653536
1,0.22880678118635267,0.3341320979769567,0.2722766139951191
1,0.7711586954189803,0.7100512769449553,0.818730585349327
0,0.10250666896685424,0.2604879006441241,0.10303958410956686
0,0.06693156401970182,0.2395423276078681,0.0601256974898679
1,0.8033073796282999,0.6121219530414609,0.7337483674116828
1,0.4060939098140011,0.22350306212687898,0.26444941502303465
1,0.5353387323883578,0.7083822640978197,0.43966934623031817
0,0.1930897149714283,0.6520156820424262,0.24566121010087083
0,0.5446971912682959,0.2134117487248219,0.34344180581287287
1,0.304720037792685,0.38199734303135624,0.3078496181997456
1,0.6320275667173348,0.42042152210496603,0.5765611111438055
0,0.7145221350244638,0.38598648776032607,0.6858300415056376
1,0.5684015026337988,0.5119494643560051,0.5233205983281676
1,0.8602473959668099,0.7154160630423994,0.8295228292665997
1,0.7529835210474636,0.5713858003869848,0.7610115664122387
0,0.27803323254157564,0.3730988453653444,0.25058231343124626
0,0.2788966873559477,0.4973603681475087,0.3114224709914889
0,0.9367850705414357,0.8980747218923251,0.9531575088481369
1,0.8919214843889113,0.4185567097083147,0.8606561281486639
1,0.28748288917847076,0.5744277983994057,0.34049736064346114
0,0.43287652058990594,0.531017750405618,0.4017480017005805
0,0.3042108882893548,0.6740370008539744,0.443721235819882
1,0.8669834414254594,0.49098452798538184,0.8822131285484666
0,0.3656663635372777,0.5113831399532345,0.38612593131095446
0,0.4302833851869811,0.53351680230975,0.4700295847281811
0,0.36456993668449333,0.4302342221042371,0.30957464391855577
1,0.7698602914848652,0.5102673536951143,0.7465406098422032
0,0.49984734230198413,0.2876400199854671,0.4440010290024827
1,0.33757086350688764,0.6970169412126296,0.42078923403896284
1,0.8938628229519393,0.6051925439910572,0.8709090061707255
1,0.6611220117566833,0.6577765109377358,0.6804359334113362
1,0.604756723340951,0.35290467159983213,0.5733005371943986
0,0.6106595876998663,0.5651258340617705,0.5259752394048438
1,0.5974722801399426,0.5735466340594964,0.6213613090119837
0,0.8267752761535929,0.17955109641347458,0.7424741701004071
1,0.4128448924768527,0.6883564437350461,0.41993146356082617
0,0.12807088383480783,0.33283842678649345,0.11743447923406024
1,0.5798551711602533,0.5133676942794332,0.5747860004810299
0,0.6242980968038617,0.34000078092988145,0.5701312624690267
1,0.9761915623656428,0.8334622325999926,0.9574229653438631
0,0.5546390072325758,0.6493135709006892,0.5257587958139285
1,0.5086543817652573,0.35661213815615334,0.6366964925309329
1,0.9615964480543221,0.35455042331428943,0.9406158962307857
1,0.9901131426690646,0.7534821940623937,0.9872493583329802
1,0.3629289780071081,0.7605412038719932,0.2154654949193138
0,0.9871256869667852,0.9022144360316582,0.9455355388185276
0,0.7744419164424415,0.7000905692162459,0.8347723147236347
0,0.08375685223415406,0.4981715929931368,0.10104177907777002
1,0.8685410491063342,0.49829656338103295,0.8754050669459225
1,0.7722315772546797,0.49881482770604285,0.7585938670828279
1,0.9578875905163196,0.8272220721883156,0.9243926929765514
0,0.16119701857138982,0.29867486003641364,0.1483532696082438
1,0.8006175316702656,0.34785407866878315,0.6799533606181956
1,0.8861437461127945,0.8722488515088034,0.8869748061919406
1,0.5562866162528446,0.6493699682626817,0.5611902469492567
1,0.5877526042663701,0.6967514779475801,0.6965414520053436
1,0.7953016038910071,0.4564034653431047,0.7692737449325586
1,0.5119481625565092,0.5574830372201812,0.39994633203809976
0,0.5577285708829667,0.42141067155754913,0.5070151227507131
1,0.9239615100071387,0.8875799546360054,0.9188947494893468
1,0.7112850320609965,0.5928270019157663,0.6060962992229223
1,0.5856318095553251,0.5683809300948454,0.6472478934421237
0,0.2857685060190527,0.6122621100638391,0.25279906942937275
1,0.5137947458531648,0.3310938108987175,0.44119907726700186
0,0.09438368550112886,0.11528892926130936,0.050550887572783726
0,0.19674579510701395,0.464777942413791,0.17370463130670952
1,0.774267496858127,0.6839724358048257,0.7512191274543804
0,0.18288827337258565,0.3548541155293601,0.161104364139901
1,0.4839248822810235,0.49968838852705116,0.4975432226820984
1,0.5305279849541428,0.4483651551221039,0.41813530944300903
0,0.23102324962118206,0.35028493225246476,0.17485478611888608
1,0.796072775978446,0.38563188373818824,0.673998505755026
0,0.42907668306415014,0.5172950514639657,0.43740895718783324
0,0.7049988416727727,0.6036878495253066,0.6790929000305953
0,0.3066301748138215,0.4380524755449395,0.29665760954450554
0,0.16597070392961655,0.14848566690678583,0.09683661415915895
1,0.5766634985609013,0.665688564034924,0.699920544522084
1,0.6165500023119896,0.2711683994913169,0.42065741340638074
0,0.3807584928313066,0.35164270489597016,0.31939900777974134
0,0.30475258761846175,0.22662407585685462,0.21622900658317984
0,0.6607522038189586,0.3400854634884501,0.5203716251413477
1,0.8155733253512717,0.6911331702535594,0.8825729264400065
0,0.27009072759035085,0.223043249478948,0.17108848656669676
0,0.20564485873591565,0.38573396422826156,0.20172995884009726
1,0.9019437850777016,0.8352226694691446,0.9198142476976533
1,0.8550002636571398,0.8058332372003131,0.8687138780389454
1,0.8203642403048375,0.5486504246330979,0.8263981282328158
1,0.8558527714778593,0.8555100192001842,0.8549754560002198
0,0.4077971444905701,0.5732424472555888,0.3359008089206769
1,0.594426859624469,0.7137766890614683,0.604289643014441
0,0.4172380192341899,0.661585470806697,0.49312896301943665
1,0.7956959327593481,0.775449710019883,0.8769697306996634
0,0.3619195027863269,0.5494492227752357,0.36373368883045254
0,0.5363789895182894,0.5250391989424313,0.47254482707022666
1,0.5418821917942681,0.4142917487123058,0.4476547084168388
0,0.7635730404886647,0.5134383790162409,0.7457909734483686
0,0.40743669329974846,0.5232272543768377,0.45451671117379266
0,0.3882075909701767,0.5392974908559582,0.4213910457214216
0,0.4492458664362114,0.239329277797518,0.2949032215071421
0,0.33002677897084226,0.2699578836478111,0.20840162046007277
0,0.4254422124667488,0.49203616800183864,0.37188519757904237
1,0.7530423200368862,0.755431529215187,0.8031857407631556
0,0.2864338788780429,0.4948011296727299,0.3122522743167219
0,0.501629442450913,0.793341613294682,0.6099582159262864
0,0.550214537044713,0.5649220043694554,0.540109868728138
1,0.8087467455909575,0.6195048209889679,0.7598854904700106
1,0.6121294889548176,0.44046072814070325,0.5674295134026079
0,0.5249361958818154,0.6713795040766235,0.5531956486986872
0,0.6538338053020463,0.7634993630576009,0.7337673309947291
0,0.5123712192265154,0.6106658428652055,0.5696414242508001
0,0.21568906131716803,0.46201890858080924,0.26807568694705397
0,0.19845494958788804,0.2580270905732652,0.12989750525146776
1,0.800383635040268,0.6483876489199022,0.7504007251999861
1,0.8423152877226813,0.8798516601581442,0.9273866486147972
1,0.7282017300068023,0.41956190578325875,0.6523793551627699
1,0.44133093151330327,0.5624505332688949,0.45928815812023216
0,0.6421910420496606,0.5035413547390164,0.6552639714451801
1,0.7159745646549942,0.7276120117969224,0.78981803118094
0,0.594762087578438,0.5161524571488717,0.5554320611056996
1,0.5831757183165636,0.8391289815154113,0.7577761099021286
0,0.35716112195509414,0.353676710970313,0.25845329827603253
1,0.3610538367309112,0.6139123174087993,0.41408836181015
0,0.31588145994048167,0.3660501989770708,0.21864258270067888
0,0.13280329052270634,0.35692348116693356,0.08317517115763125
1,0.6375112644678935,0.5154672702984449,0.7136211815381296
1,0.2594781247714957,0.3267383173462436,0.23647075822983415
0,0.5600048650870565,0.7305160480069183,0.6692858360925689
0,0.0013052747976743104,0.09970174388451565,0.004982977669915898
0,0.5166570195784075,0.5273510713185807,0.6006691636081402
0,0.33201456081040953,0.3852414201510011,0.27013361622695925
1,0.6229970480179473,0.7047841942869134,0.6975192672515371
0,0.01170541118096435,0.09432588492734958,0.038784398937345
0,0.38083213124382675,0.38654364277953335,0.46534214926327583
1,0.7183148769866567,0.21067634270609834,0.5653504608717281
1,0.532385978332208,0.3156198575594417,0.4633346555769874
0,0.5417915546850735,0.2391754828819911,0.6373874452773421
0,0.11275643290152249,0.37224435469711564,0.18875514562135193
0,0.24628069627875618,0.5359438631178692,0.3334383070128192
0,0.5308774459724056,0.7068671874638505,0.608317230147857
0,0.6981007662992408,0.7393284253962631,0.7131564976636731
0,0.6668686577908916,0.6614537908900487,0.6209170759418737
0,0.7568760971017576,0.3733114459546054,0.6558873053140105
1,0.8146872667165803,0.8033826825280567,0.824436976626377
1,0.9207617185167332,0.674651651221992,0.8773719141253218
1,0.8141576865409249,0.45614817778230987,0.721158825700636
0,0.20695888561678907,0.600888220570091,0.23777122612975257
0,0.5074451940419934,0.6726490682213176,0.5398915010041068
1,0.09290011819770334,0.5704244247467396,0.1038382593764937
1,0.6247041183761043,0.6039189873110331,0.6416741332325309
0,0.3987513368715707,0.20314879094589094,0.22362680474532554
1,0.829162884556714,0.48071246037999726,0.8061612657194637
1,0.5313713325226991,0.2879925871700576,0.43825620259659614
1,0.7308233734251617,0.7379706638547419,0.7471208491380206
1,0.9885465808282621,0.8552540750238076,0.9656100787009501
0,0.043520826034239846,0.3889992482689277,0.1250847476669141
0,0.2036773227127999,0.704636059410574,0.17110469365866543
0,0.025248074862645124,0.21882595722523748,0.029315143992016738
1,0.990108322742235,0.858105900803573,0.9816759133577482
0,0.8180557923295375,0.6093147738151643,0.6953965238392842
0,0.18497047962365434,0.34207517817080996,0.18133851634594114
0,0.3005385210899046,0.6161321151633458,0.3421284931519745
0,0.033153425156967384,0.37452036411247536,0.03924296442576518
1,0.7151334681746074,0.7446663697459803,0.6471822274439436
1,0.9507025485763311,0.8002420678887424,0.9205397409403949
1,0.799797350281053,0.5837473016923698,0.8246168643640869
1,0.8547109933695147,0.7757711249300789,0.8448211066183704
0,0.5097969308630447,0.7321506433165588,0.582103395559262
1,0.29471583696704706,0.5479928326116117,0.2827163981468928
0,0.4429834060669104,0.5444314237717791,0.420891316140836
0,0.06600597693754501,0.12281278042396647,0.029891457382139712
1,0.7982631699282268,0.8286981690260936,0.7815987107837856
0,0.4740669722724851,0.24275887866120927,0.3142755011909563
1,0.615614680030402,0.5342558891534678,0.5988164348744089
1,0.5508597855905668,0.6885218071250405,0.5568119424653311
1,0.39041904305807795,0.2912583396156101,0.28422458412422646
1,0.8710819858582828,0.8252305024817042,0.8613678303485772
0,0.6707282729228228,0.5673858388576849,0.5726166752210142
0,0.597983496530412,0.3263614885333045,0.5344169560891463
1,0.3174436871519811,0.39317823209071195,0.292391535924359
0,0.08739168279759112,0.37517491437090605,0.07561732439053605
0,0.5918744183494776,0.6475481227083213,0.5408717869802646
0,0.5279729372128352,0.7621852364085036,0.6436039446525231
1,0.5161121350309605,0.7698374714858773,0.6109758854116969
1,0.6330094003776046,0.3545181693616553,0.519189652315375
0,0.49548986915880733,0.6498735563441561,0.5958210200236411
1,0.235799251857349,0.15897763210095436,0.13495475352096786
1,0.7585051969468961,0.6446369468500708,0.8127438627463357
0,0.5381620193306434,0.4073718602718379,0.43205440841605336
0,0.2246884841050838,0.2398588659935374,0.1387781117235409
1,0.6149056933364055,0.7192001892597758,0.7050061237444328
1,0.9924397995369905,0.8406604454390684,0.9839678941555954
0,0.10300073362201716,0.1893511755663246,0.05929589577538
0,0.6159384946432829,0.45025699353511695,0.5106980418470746
0,0.1896588629228761,0.3984384677253781,0.14418989279894476
0,0.3584066526577687,0.7118103821308213,0.43860426176818906
1,0.7214907348871201,0.6598173244808616,0.7680956209948722
1,0.6792322023817451,0.3537839558365566,0.5992725496732442
0,0.6071390811931682,0.769419596263892,0.6257701193292381
0,0.7801684338029401,0.6620842760301002,0.7783438145940232
1,0.6732819637655447,0.6374235285314364,0.6980877436980046
0,0.6077508245326859,0.5176756232135711,0.41197927308847515
1,0.8965504213625708,0.8383005409158664,0.8877396162500573
1,0.8565813418681016,0.5758475822739179,0.8697778654032252
1,0.6393071274787374,0.5733465106770088,0.633103081923925
1,0.6826931895530202,0.5394139845390931,0.6524889788622065
0,0.2762370958559253,0.3225730190996544,0.25241092048091807
0,0.4967637554471469,0.6881944010333629,0.5562286860347678
0,0.20464872482280916,0.25965102808041585,0.1814145580677245
0,0.5051909133489911,0.671364877152162,0.5759859746146653
1,0.5889439065892087,0.7956586394729104,0.680141636096952
1,0.7453220376325056,0.5722584826472841,0.7725136748870937
0,0.21907777935690884,0.6341008348183346,0.33172203633868963
0,0.40306176014227485,0.5941201828887656,0.41307531150184157
0,0.06794945472848125,0.338218394033866,0.053060848945502975
0,0.15549292744078255,0.13571187988726507,0.11315857688492317
1,0.749599408485415,0.5434317261779508,0.7771099877133497
0,0.03972258844624218,0.251894569426239,0.022100489437376934
0,0.9032401504305644,0.3888487485410177,0.7831680674570167
1,0.9687544765639033,0.8050991676855684,0.9518040543096089
1,0.7570536040524906,0.6444881294609673,0.6265539204375119
1,0.9060642559765958,0.4296124863823597,0.9177145819686269
0,0.421193624902967,0.671994197259992,0.26889370820647873
0,0.20904509838488142,0.3845247182592226,0.36885904295225413
1,0.8731196069049589,0.711742336265798,0.8846321602160676
1,0.7090235848365225,0.3848332897776246,0.6959789293599475
1,0.9894061310180491,0.7396245725256309,0.9800802118494556
0,0.036900805090180004,0.33787781666108835,0.05362306768570333
0,0.481217787866988,0.582890093612436,0.4777694562365331
1,0.9962606600731663,0.5623546283074954,0.9910049211543998
0,0.4359934323747125,0.6465695216930794,0.3579287505512926
1,0.894906181663758,0.4432492674665088,0.8621861056879891
0,0.037652425511720204,0.25528279416135496,0.022938964550258425
0,0.11071522244195138,0.31528148508933956,0.16477908031221686
0,0.10349040284055969,0.3011230103028711,0.07768135730185466
1,0.9295890606710918,0.8179573652286135,0.9472287944022248
0,0.14355297610733428,0.44089697939091677,0.11697881391884643
1,0.95871380687839,0.6861597825470134,0.9280986181835295
1,0.21646161234145017,0.2982320661359442,0.20574042034786105
0,0.3677859601323299,0.4978753292221645,0.3009021675909928
1,0.46755107137150576,0.5154015107196777,0.5243747252917398
1,0.14138663104451688,0.4363266113261557,0.15560039383821128
1,0.9847084653851609,0.8307568967384505,0.9826004326441021
0,0.981272850248926,0.6034820280433295,0.9517167485684214
1,0.3743878455004478,0.6424073770752119,0.2637867720745108
0,0.04589896665282304,0.3908415004580922,0.041018498996621355
0,0.3992355934492194,0.5205523681608705,0.36741159972252424
1,0.9546438910010937,0.7764579142626382,0.9617532823331818
1,0.736473709079081,0.7187779343093197,0.7577989596297603
0,0.38560938949381424,0.4272913294747249,0.35605619541447886
1,0.7724889623733416,0.759044770072116,0.7650390317119966
0,0.15397944070132066,0.31243207656236494,0.11230920481370514
0,0.5006491445846545,0.4351429861148901,0.5681785551560219
0,0.3200252080801775,0.3623501266235147,0.26659266612858834
1,0.2429993017983334,0.4745401591690914,0.23393166569206814
0,0.566730682514559,0.22772246489007264,0.321426603922102
0,0.04782092741525682,0.15056338512332204,0.03518951232674113
1,0.7929719904211853,0.4753156505116532,0.7997847615725849
1,0.7545108805424913,0.7576962829499176,0.8087723088547523
0,0.05435718525146982,0.18346554363749926,0.03048943457616248
0,0.13020063501925405,0.18442781097134262,0.07704107756907216
1,0.4258435100318214,0.5985092618004904,0.47174463979127895
1,0.47162507274173193,0.43774591688438774,0.52872124897213
1,0.7265578462247153,0.7192191489111136,0.7101761080177666
1,0.8369173609985362,0.6145755022578329,0.8139344993314803
1,0.5326062616014,0.764572700179179,0.6280771936607611
1,0.9362602033220633,0.8177083497241269,0.9067187103609045
0,0.4613118122099515,0.48847925909182094,0.4384444742051118
1,0.666651637141547,0.8300003860750143,0.661043775895598
0,0.34793113964615574,0.3684023751731474,0.24436598578809945
0,0.6016452498853837,0.29072361189948415,0.46403012892443546
0,0.39135433149663246,0.32159755894500475,0.31596524219914074
1,0.14157342564950606,0.19690144080965477,0.11784184792965904
1,0.8156318382994059,0.5134883089726606,0.7484708700840144
1,0.6858182551996077,0.6425724095751296,0.6393479175411045
1,0.8209291560255566,0.5106624995924006,0.7214718724058334
0,0.622232506624086,0.7792470373091726,0.4828752606622209
1,0.922898545091715,0.6909914045007515,0.9301006075376007
1,0.6516165559946088,0.528561637119225,0.5913852481428039
0,0.3212936028941478,0.23937606251424523,0.25545425098565394
0,0.06311215071313683,0.11741144305430641,0.05268587247527529
1,0.8912622637451291,0.6762839764828499,0.864422565964724
1,0.5398281796333884,0.5417043862793274,0.4429251229228191
0,0.38967239564839146,0.5529210486940187,0.4621497670334129
1,0.4784627035059785,0.5137688550795417,0.4691519049420901
0,0.4282132060844148,0.3751504972455075,0.317268193296604
0,0.5942961564481608,0.601246046334681,0.6148908313017433
0,0.3419759184626003,0.25599247265277897,0.21607510590825993
1,0.5090374633399486,0.49115356748990163,0.5263633824228251
1,0.7198911866903343,0.537986889802382,0.7062780597597258
0,0.1499423543230365,0.07462299325500746,0.11249421703093339
1,0.8444418766864731,0.7958802333301187,0.8981039514533846
1,0.9598194187629365,0.7343881641334526,0.9317241931086607
1,0.6376895960237724,0.676187207135585,0.6457694661706762
1,0.46678387722035636,0.3979695573059364,0.44203146269612903
1,0.26722039209520954,0.5564257195657049,0.3443824855292814
0,0.4095320593970411,0.27603855969578456,0.2584817911226697
0,0.5054218090488156,0.39295815675271123,0.39522044838358705
0,0.21446643023968984,0.21431971087458984,0.1966915494742508
